320
0.831469,0.5,0.555571|0,1,0|0.283262,0.0844416|
0.831469,0.5,0.555571|0.831469,0,0.555571|0.15625,1|
0.707106,0.5,0.707107|0.707106,0,0.707107|0.125,1|
0.707106,-0.5,0.707107|0.707106,0,0.707107|0.125,0.375|
0.831469,-0.5,0.555571|0.831469,0,0.555571|0.15625,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.707106,-0.5,0.707107|0,-1,0|0.681332,0.0563316|
0.831469,-0.5,0.555571|0,-1,0|0.658262,0.0844416|
0,0.5,0|0,1,0|0.4375,0.1875|
0.831469,0.5,0.555571|0,1,0|0.283262,0.0844416|
0.923879,0.5,0.382684|0,1,0|0.26612,0.116512|
0.923879,0.5,0.382684|0.923879,0,0.382684|0.1875,1|
0.831469,0.5,0.555571|0.831469,0,0.555571|0.15625,1|
0.831469,-0.5,0.555571|0.831469,0,0.555571|0.15625,0.375|
0.923879,-0.5,0.382684|0.923879,0,0.382684|0.1875,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.831469,-0.5,0.555571|0,-1,0|0.658262,0.0844416|
0.923879,-0.5,0.382684|0,-1,0|0.64112,0.116512|
0,0.5,0|0,1,0|0.4375,0.1875|
0.923879,0.5,0.382684|0,1,0|0.26612,0.116512|
0.980785,0.5,0.195091|0,1,0|0.255564,0.151311|
0.980785,0.5,0.195091|0.980785,0,0.195091|0.21875,1|
0.923879,0.5,0.382684|0.923879,0,0.382684|0.1875,1|
0.923879,-0.5,0.382684|0.923879,0,0.382684|0.1875,0.375|
0.980785,-0.5,0.195091|0.980785,0,0.195091|0.21875,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.923879,-0.5,0.382684|0,-1,0|0.64112,0.116512|
0.980785,-0.5,0.195091|0,-1,0|0.630564,0.151311|
0,0.5,0|0,1,0|0.4375,0.1875|
0.980785,0.5,0.195091|0,1,0|0.255564,0.151311|
1,0.5,1.26759e-006|0,1,0|0.252,0.1875|
1,0.5,1.26759e-006|1,0,1.26759e-006|0.25,1|
0.980785,0.5,0.195091|0.980785,0,0.195091|0.21875,1|
0.980785,-0.5,0.195091|0.980785,0,0.195091|0.21875,0.375|
1,-0.5,1.26759e-006|1,0,1.26759e-006|0.25,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.980785,-0.5,0.195091|0,-1,0|0.630564,0.151311|
1,-0.5,1.26759e-006|0,-1,0|0.627,0.1875|
0,0.5,0|0,1,0|0.4375,0.1875|
1,0.5,1.26759e-006|0,1,0|0.252,0.1875|
0.980786,0.5,-0.195089|0,1,0|0.255564,0.223689|
0.980786,0.5,-0.195089|0.980786,0,-0.195089|0.28125,1|
1,0.5,1.26759e-006|1,0,1.26759e-006|0.25,1|
1,-0.5,1.26759e-006|1,0,1.26759e-006|0.25,0.375|
0.980786,-0.5,-0.195089|0.980786,0,-0.195089|0.28125,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
1,-0.5,1.26759e-006|0,-1,0|0.627,0.1875|
0.980786,-0.5,-0.195089|0,-1,0|0.630564,0.223689|
0,0.5,0|0,1,0|0.4375,0.1875|
0.980786,0.5,-0.195089|0,1,0|0.255564,0.223689|
0.92388,0.5,-0.382682|0,1,0|0.26612,0.258487|
0.92388,0.5,-0.382682|0.92388,0,-0.382682|0.3125,1|
0.980786,0.5,-0.195089|0.980786,0,-0.195089|0.28125,1|
0.980786,-0.5,-0.195089|0.980786,0,-0.195089|0.28125,0.375|
0.92388,-0.5,-0.382682|0.92388,0,-0.382682|0.3125,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.980786,-0.5,-0.195089|0,-1,0|0.630564,0.223689|
0.92388,-0.5,-0.382682|0,-1,0|0.64112,0.258487|
0,0.5,0|0,1,0|0.4375,0.1875|
0.92388,0.5,-0.382682|0,1,0|0.26612,0.258487|
0.831471,0.5,-0.555569|0,1,0|0.283262,0.290558|
0.831471,0.5,-0.555569|0.831471,0,-0.555569|0.34375,1|
0.92388,0.5,-0.382682|0.92388,0,-0.382682|0.3125,1|
0.92388,-0.5,-0.382682|0.92388,0,-0.382682|0.3125,0.375|
0.831471,-0.5,-0.555569|0.831471,0,-0.555569|0.34375,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.92388,-0.5,-0.382682|0,-1,0|0.64112,0.258487|
0.831471,-0.5,-0.555569|0,-1,0|0.658262,0.290558|
0,0.5,0|0,1,0|0.4375,0.1875|
0.831471,0.5,-0.555569|0,1,0|0.283262,0.290558|
0.707108,0.5,-0.707105|0,1,0|0.306331,0.318668|
0.707108,0.5,-0.707105|0.707108,0,-0.707105|0.375,1|
0.831471,0.5,-0.555569|0.831471,0,-0.555569|0.34375,1|
0.831471,-0.5,-0.555569|0.831471,0,-0.555569|0.34375,0.375|
0.707108,-0.5,-0.707105|0.707108,0,-0.707105|0.375,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.831471,-0.5,-0.555569|0,-1,0|0.658262,0.290558|
0.707108,-0.5,-0.707105|0,-1,0|0.681331,0.318668|
0,0.5,0|0,1,0|0.4375,0.1875|
0.707108,0.5,-0.707105|0,1,0|0.306331,0.318668|
0.555572,0.5,-0.831468|0,1,0|0.334441,0.341737|
0.555572,0.5,-0.831468|0.555572,0,-0.831468|0.40625,1|
0.707108,0.5,-0.707105|0.707108,0,-0.707105|0.375,1|
0.707108,-0.5,-0.707105|0.707108,0,-0.707105|0.375,0.375|
0.555572,-0.5,-0.831468|0.555572,0,-0.831468|0.40625,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.707108,-0.5,-0.707105|0,-1,0|0.681331,0.318668|
0.555572,-0.5,-0.831468|0,-1,0|0.709441,0.341737|
0,0.5,0|0,1,0|0.4375,0.1875|
0.555572,0.5,-0.831468|0,1,0|0.334441,0.341737|
0.382685,0.5,-0.923879|0,1,0|0.366512,0.35888|
0.382685,0.5,-0.923879|0.382685,0,-0.923879|0.4375,1|
0.555572,0.5,-0.831468|0.555572,0,-0.831468|0.40625,1|
0.555572,-0.5,-0.831468|0.555572,0,-0.831468|0.40625,0.375|
0.382685,-0.5,-0.923879|0.382685,0,-0.923879|0.4375,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.555572,-0.5,-0.831468|0,-1,0|0.709441,0.341737|
0.382685,-0.5,-0.923879|0,-1,0|0.741512,0.35888|
0,0.5,0|0,1,0|0.4375,0.1875|
0.382685,0.5,-0.923879|0,1,0|0.366512,0.35888|
0.195093,0.5,-0.980785|0,1,0|0.40131,0.369436|
0.195093,0.5,-0.980785|0.195093,0,-0.980785|0.46875,1|
0.382685,0.5,-0.923879|0.382685,0,-0.923879|0.4375,1|
0.382685,-0.5,-0.923879|0.382685,0,-0.923879|0.4375,0.375|
0.195093,-0.5,-0.980785|0.195093,0,-0.980785|0.46875,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.382685,-0.5,-0.923879|0,-1,0|0.741512,0.35888|
0.195093,-0.5,-0.980785|0,-1,0|0.77631,0.369436|
0,0.5,0|0,1,0|0.4375,0.1875|
0.195093,0.5,-0.980785|0,1,0|0.40131,0.369436|
2.53518e-006,0.5,-1|0,1,0|0.4375,0.373|
2.53518e-006,0.5,-1|2.53518e-006,0,-1|0.5,1|
0.195093,0.5,-0.980785|0.195093,0,-0.980785|0.46875,1|
0.195093,-0.5,-0.980785|0.195093,0,-0.980785|0.46875,0.375|
2.53518e-006,-0.5,-1|2.53518e-006,0,-1|0.5,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
0.195093,-0.5,-0.980785|0,-1,0|0.77631,0.369436|
2.53518e-006,-0.5,-1|0,-1,0|0.8125,0.373|
0,0.5,0|0,1,0|0.4375,0.1875|
2.53518e-006,0.5,-1|0,1,0|0.4375,0.373|
-0.195088,0.5,-0.980786|0,1,0|0.473689,0.369436|
-0.195088,0.5,-0.980786|-0.195088,0,-0.980786|0.53125,1|
2.53518e-006,0.5,-1|2.53518e-006,0,-1|0.5,1|
2.53518e-006,-0.5,-1|2.53518e-006,0,-1|0.5,0.375|
-0.195088,-0.5,-0.980786|-0.195088,0,-0.980786|0.53125,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
2.53518e-006,-0.5,-1|0,-1,0|0.8125,0.373|
-0.195088,-0.5,-0.980786|0,-1,0|0.848689,0.369436|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.195088,0.5,-0.980786|0,1,0|0.473689,0.369436|
-0.382681,0.5,-0.923881|0,1,0|0.508487,0.35888|
-0.382681,0.5,-0.923881|-0.382681,0,-0.923881|0.5625,1|
-0.195088,0.5,-0.980786|-0.195088,0,-0.980786|0.53125,1|
-0.195088,-0.5,-0.980786|-0.195088,0,-0.980786|0.53125,0.375|
-0.382681,-0.5,-0.923881|-0.382681,0,-0.923881|0.5625,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.195088,-0.5,-0.980786|0,-1,0|0.848689,0.369436|
-0.382681,-0.5,-0.923881|0,-1,0|0.883487,0.35888|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.382681,0.5,-0.923881|0,1,0|0.508487,0.35888|
-0.555568,0.5,-0.831471|0,1,0|0.540558,0.341738|
-0.555568,0.5,-0.831471|-0.555568,0,-0.831471|0.59375,1|
-0.382681,0.5,-0.923881|-0.382681,0,-0.923881|0.5625,1|
-0.382681,-0.5,-0.923881|-0.382681,0,-0.923881|0.5625,0.375|
-0.555568,-0.5,-0.831471|-0.555568,0,-0.831471|0.59375,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.382681,-0.5,-0.923881|0,-1,0|0.883487,0.35888|
-0.555568,-0.5,-0.831471|0,-1,0|0.915558,0.341738|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.555568,0.5,-0.831471|0,1,0|0.540558,0.341738|
-0.707105,0.5,-0.707109|0,1,0|0.568668,0.318669|
-0.707105,0.5,-0.707109|-0.707105,0,-0.707109|0.625,1|
-0.555568,0.5,-0.831471|-0.555568,0,-0.831471|0.59375,1|
-0.555568,-0.5,-0.831471|-0.555568,0,-0.831471|0.59375,0.375|
-0.707105,-0.5,-0.707109|-0.707105,0,-0.707109|0.625,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.555568,-0.5,-0.831471|0,-1,0|0.915558,0.341738|
-0.707105,-0.5,-0.707109|0,-1,0|0.943668,0.318669|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.707105,0.5,-0.707109|0,1,0|0.568668,0.318669|
-0.831468,0.5,-0.555573|0,1,0|0.591737,0.290559|
-0.831468,0.5,-0.555573|-0.831468,0,-0.555573|0.65625,1|
-0.707105,0.5,-0.707109|-0.707105,0,-0.707109|0.625,1|
-0.707105,-0.5,-0.707109|-0.707105,0,-0.707109|0.625,0.375|
-0.831468,-0.5,-0.555573|-0.831468,0,-0.555573|0.65625,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.707105,-0.5,-0.707109|0,-1,0|0.943668,0.318669|
-0.831468,-0.5,-0.555573|0,-1,0|0.966737,0.290559|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.831468,0.5,-0.555573|0,1,0|0.591737,0.290559|
-0.923878,0.5,-0.382687|0,1,0|0.608879,0.258488|
-0.923878,0.5,-0.382687|-0.923878,0,-0.382687|0.6875,1|
-0.831468,0.5,-0.555573|-0.831468,0,-0.555573|0.65625,1|
-0.831468,-0.5,-0.555573|-0.831468,0,-0.555573|0.65625,0.375|
-0.923878,-0.5,-0.382687|-0.923878,0,-0.382687|0.6875,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.831468,-0.5,-0.555573|0,-1,0|0.966737,0.290559|
-0.923878,-0.5,-0.382687|0,-1,0|0.983879,0.258488|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.923878,0.5,-0.382687|0,1,0|0.608879,0.258488|
-0.980785,0.5,-0.195094|0,1,0|0.619436,0.22369|
-0.980785,0.5,-0.195094|-0.980785,0,-0.195094|0.71875,1|
-0.923878,0.5,-0.382687|-0.923878,0,-0.382687|0.6875,1|
-0.923878,-0.5,-0.382687|-0.923878,0,-0.382687|0.6875,0.375|
-0.980785,-0.5,-0.195094|-0.980785,0,-0.195094|0.71875,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.923878,-0.5,-0.382687|0,-1,0|0.983879,0.258488|
-0.980785,-0.5,-0.195094|0,-1,0|0.994436,0.22369|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.980785,0.5,-0.195094|0,1,0|0.619436,0.22369|
-1,0.5,-3.80277e-006|0,1,0|0.623,0.187501|
-1,0.5,-3.80277e-006|-1,0,-3.80277e-006|0.75,1|
-0.980785,0.5,-0.195094|-0.980785,0,-0.195094|0.71875,1|
-0.980785,-0.5,-0.195094|-0.980785,0,-0.195094|0.71875,0.375|
-1,-0.5,-3.80277e-006|-1,0,-3.80277e-006|0.75,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.980785,-0.5,-0.195094|0,-1,0|0.994436,0.22369|
-1,-0.5,-3.80277e-006|0,-1,0|0.998,0.187501|
0,0.5,0|0,1,0|0.4375,0.1875|
-1,0.5,-3.80277e-006|0,1,0|0.623,0.187501|
-0.980786,0.5,0.195086|0,1,0|0.619436,0.151312|
-0.980786,0.5,0.195086|-0.980786,0,0.195086|0.78125,1|
-1,0.5,-3.80277e-006|-1,0,-3.80277e-006|0.75,1|
-1,-0.5,-3.80277e-006|-1,0,-3.80277e-006|0.75,0.375|
-0.980786,-0.5,0.195086|-0.980786,0,0.195086|0.78125,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-1,-0.5,-3.80277e-006|0,-1,0|0.998,0.187501|
-0.980786,-0.5,0.195086|0,-1,0|0.994436,0.151312|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.980786,0.5,0.195086|0,1,0|0.619436,0.151312|
-0.923881,0.5,0.38268|0,1,0|0.60888,0.116513|
-0.923881,0.5,0.38268|-0.923881,0,0.38268|0.8125,1|
-0.980786,0.5,0.195086|-0.980786,0,0.195086|0.78125,1|
-0.980786,-0.5,0.195086|-0.980786,0,0.195086|0.78125,0.375|
-0.923881,-0.5,0.38268|-0.923881,0,0.38268|0.8125,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.980786,-0.5,0.195086|0,-1,0|0.994436,0.151312|
-0.923881,-0.5,0.38268|0,-1,0|0.98388,0.116513|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.923881,0.5,0.38268|0,1,0|0.60888,0.116513|
-0.831472,0.5,0.555567|0,1,0|0.591738,0.0844424|
-0.831472,0.5,0.555567|-0.831472,0,0.555567|0.84375,1|
-0.923881,0.5,0.38268|-0.923881,0,0.38268|0.8125,1|
-0.923881,-0.5,0.38268|-0.923881,0,0.38268|0.8125,0.375|
-0.831472,-0.5,0.555567|-0.831472,0,0.555567|0.84375,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.923881,-0.5,0.38268|0,-1,0|0.98388,0.116513|
-0.831472,-0.5,0.555567|0,-1,0|0.966738,0.0844424|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.831472,0.5,0.555567|0,1,0|0.591738,0.0844424|
-0.70711,0.5,0.707104|0,1,0|0.568669,0.0563323|
-0.70711,0.5,0.707104|-0.70711,0,0.707104|0.875,1|
-0.831472,0.5,0.555567|-0.831472,0,0.555567|0.84375,1|
-0.831472,-0.5,0.555567|-0.831472,0,0.555567|0.84375,0.375|
-0.70711,-0.5,0.707104|-0.70711,0,0.707104|0.875,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.831472,-0.5,0.555567|0,-1,0|0.966738,0.0844424|
-0.70711,-0.5,0.707104|0,-1,0|0.943669,0.0563323|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.70711,0.5,0.707104|0,1,0|0.568669,0.0563323|
-0.555574,0.5,0.831467|0,1,0|0.540559,0.0332629|
-0.555574,0.5,0.831467|-0.555574,0,0.831467|0.90625,1|
-0.70711,0.5,0.707104|-0.70711,0,0.707104|0.875,1|
-0.70711,-0.5,0.707104|-0.70711,0,0.707104|0.875,0.375|
-0.555574,-0.5,0.831467|-0.555574,0,0.831467|0.90625,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.70711,-0.5,0.707104|0,-1,0|0.943669,0.0563323|
-0.555574,-0.5,0.831467|0,-1,0|0.915559,0.0332629|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.555574,0.5,0.831467|0,1,0|0.540559,0.0332629|
-0.382688,0.5,0.923878|0,1,0|0.508489,0.0161207|
-0.382688,0.5,0.923878|-0.382688,0,0.923878|0.9375,1|
-0.555574,0.5,0.831467|-0.555574,0,0.831467|0.90625,1|
-0.555574,-0.5,0.831467|-0.555574,0,0.831467|0.90625,0.375|
-0.382688,-0.5,0.923878|-0.382688,0,0.923878|0.9375,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.555574,-0.5,0.831467|0,-1,0|0.915559,0.0332629|
-0.382688,-0.5,0.923878|0,-1,0|0.883489,0.0161207|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.382688,0.5,0.923878|0,1,0|0.508489,0.0161207|
-0.195095,0.5,0.980784|0,1,0|0.47369,0.00556451|
-0.195095,0.5,0.980784|-0.195095,0,0.980784|0.96875,1|
-0.382688,0.5,0.923878|-0.382688,0,0.923878|0.9375,1|
-0.382688,-0.5,0.923878|-0.382688,0,0.923878|0.9375,0.375|
-0.195095,-0.5,0.980784|-0.195095,0,0.980784|0.96875,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.382688,-0.5,0.923878|0,-1,0|0.883489,0.0161207|
-0.195095,-0.5,0.980784|0,-1,0|0.84869,0.00556451|
0,0.5,0|0,1,0|0.4375,0.1875|
-0.195095,0.5,0.980784|0,1,0|0.47369,0.00556451|
-5.07036e-006,0.5,1|0,1,0|0.437501,0.002|
-5.07036e-006,0.5,1|-5.07036e-006,0,1|1,1|
-0.195095,0.5,0.980784|-0.195095,0,0.980784|0.96875,1|
-0.195095,-0.5,0.980784|-0.195095,0,0.980784|0.96875,0.375|
-5.07036e-006,-0.5,1|-5.07036e-006,0,1|1,0.375|
0,-0.5,0|0,-1,0|0.8125,0.1875|
-0.195095,-0.5,0.980784|0,-1,0|0.84869,0.00556451|
-5.07036e-006,-0.5,1|0,-1,0|0.812501,0.002|
384
0,1,2,3,4,5,6,3,5,7,9,8,10,11,12,13,14,15,16,13,15,17,19,18,20,21,22,23,24,25,26,23,25,27,29,28,30,31,32,33,34,35,36,33,35,37,39,38,40,41,42,43,44,45,46,43,45,47,49,48,50,51,52,53,54,55,56,53,55,57,59,58,60,61,62,63,64,65,66,63,65,67,69,68,70,71,72,73,74,75,76,73,75,77,79,78,80,81,82,83,84,85,86,83,85,87,89,88,90,91,92,93,94,95,96,93,95,97,99,98,100,101,102,103,104,105,106,103,105,107,109,108,110,111,112,113,114,115,116,113,115,117,119,118,120,121,122,123,124,125,126,123,125,127,129,128,130,131,132,133,134,135,136,133,135,137,139,138,140,141,142,143,144,145,146,143,145,147,149,148,150,151,152,153,154,155,156,153,155,157,159,158,160,161,162,163,164,165,166,163,165,167,169,168,170,171,172,173,174,175,176,173,175,177,179,178,180,181,182,183,184,185,186,183,185,187,189,188,190,191,192,193,194,195,196,193,195,197,199,198,200,201,202,203,204,205,206,203,205,207,209,208,210,211,212,213,214,215,216,213,215,217,219,218,220,221,222,223,224,225,226,223,225,227,229,228,230,231,232,233,234,235,236,233,235,237,239,238,240,241,242,243,244,245,246,243,245,247,249,248,250,251,252,253,254,255,256,253,255,257,259,258,260,261,262,263,264,265,266,263,265,267,269,268,270,271,272,273,274,275,276,273,275,277,279,278,280,281,282,283,284,285,286,283,285,287,289,288,290,291,292,293,294,295,296,293,295,297,299,298,300,301,302,303,304,305,306,303,305,307,309,308,310,311,312,313,314,315,316,313,315,317,319,318,
